	CP.13.sed.PM	CP.39.water	CP2.42.water	CP.12.sed	CP.49.water	CP.7.sed	CP2.38.water	CP2.24.water	CP.35.water	CP.14.sed.PM	CP.45.water	CP.31.water	CP.3.water	CP2.42.sed	CP2.3.water.PM	CP.12.water	CP2.0.sand	CP.39.sed	CP2.28.sed	CP2.28.water	CP.42.water	CP.12.sed.PM	CP2.2.sed.PM	CP2.13.water	CP.3.sed	CP.5.water	CP.16.sed	CP.14.sed	CP.27.water	CP2.0.intake	CP.47.sed	CP2.16.water	CP2.36.sed	CP.46.sed	CP.35.sed	CP.42.sed	CP2.2.water.PM	CP.0.sand	CP2.2.water	CP.53.sed	CP.13.water	CP2.31.water	CP2.0.sed	IW.0.water	CP.24.water	CP.31.sed	T.0.sed	CP2.0.water	CP.45.sed	CP2.38.sed	CP2.3.sed.PM	CP2.13.sed	CP.14.water.PM	CP.47.water	CP.21.sed	CP.24.sed	CP.48.sed	CP.5.sed	CP2.2.sed	CP2.35.sed	CP2.10.water	CP.1.sed	CP2.5.sed	CP.16.water	CP.7.water	CP.48.water	CP2.3.water	CP2.34.water	CP.13.sed	CP.1.water	CP2.1.sed	T.0.water	CP.46.water	CP2.16.sed	CP2.10.sed	CP2.31.sed	CP2.20.water	CP.21.water	CP2.3.sed	CP2.5.water	CP.19.water	CP.10.water	CP.53.water	CP.0.sed	CP2.36.water	CP2.20.sed	CP2.37.water	CP.14.water	CP2.35.water	CP.49.sed	CP.13.water.PM	CP.0.water	CP.12.water.PM	CP.27.sed	CP.19.sed	CP.10.sed	CP2.8.water
CP2.34.water	0.989656143971	0.969233958364	0.950401167794	0.982676864801	0.971921702118	0.986726177886	0.959781440568	0.971230859783	0.975297128592	0.97438459246	0.963389787489	0.973712311234	0.983786893234	0.979675710087	0.96392200996	0.984822222329	0.992840561057	0.973014766483	0.989704360368	0.962897244367	0.992061079299	0.991332968057	0.993710057277	0.981601665306	0.98081078166	0.988735518331	0.99186266153	0.977821455248	0.981951186909	0.986661389234	0.972306277346	0.983556963293	0.966376334591	0.977443935059	0.985996755589	0.993111457733	0.981152704978	0.990887097781	0.975901696333	0.981586582341	0.9808051238	0.965687483371	0.989561141285	0.992030086056	0.987413543152	0.994271719444	0.989551940997	0.992230709022	0.979721588237	0.973774484341	0.976315018062	0.993522922954	0.976460146167	0.963913520423	0.9877172048	0.982241386832	0.976327878402	0.983370923109	0.978818718055	0.977559615653	0.983231654169	0.984221077828	0.989213174272	0.973559453253	0.981489374631	0.961661369318	0.983338338573	0.0	0.991413838597	0.984218376466	0.991244356167	0.981583156466	0.954760950772	0.990389067654	0.994328810406	0.985411346963	0.961399541023	0.979025601516	0.98746156518	0.976563145912	0.976468982084	0.987023809077	0.976766130973	0.988545941479	0.94717748037	0.987596841492	0.958809094852	0.991366540387	0.946658509089	0.984095340671	0.982028993868	0.991357124379	0.9842576056	0.992677533904	0.992491578129	0.982974550439	0.9843508843
CP.13.sed	0.979921057531	0.98822738537	0.988037270815	0.985171116427	0.993793533027	0.989498894804	0.98934361165	0.989246045687	0.986162885856	0.961720678727	0.987315381196	0.983359410359	0.991861868864	0.980492812014	0.986450796899	0.992481330312	0.99733847362	0.967461073044	0.949082042874	0.983691937091	0.995125301858	0.959793187052	0.945433112639	0.995258976814	0.991545353104	0.986859259938	0.948788262439	0.966495964301	0.988115653151	0.991390376006	0.979525103447	0.997029114676	0.982976528964	0.985969659819	0.962676599051	0.975005635885	0.980924043886	0.991722520275	0.989506501644	0.985462792468	0.976114988368	0.987677322554	0.992388690348	0.991224782584	0.948169372176	0.956661436368	0.942310299471	0.995600339769	0.980692811343	0.983371329314	0.981152623911	0.944287011392	0.963608580925	0.987083661767	0.95193382803	0.983421708572	0.983833753051	0.992261587519	0.979471984137	0.985123194014	0.993948923589	0.994753692647	0.934809630929	0.984819700602	0.991982646689	0.990538003663	0.961641275295	0.991413838597	0.0	0.992329362096	0.966799634106	0.98114804336	0.987383180369	0.95179609316	0.940808253211	0.950867903461	0.985522020896	0.987436152848	0.944358570376	0.991234299908	0.987976978156	0.989563103735	0.994221723202	0.987373837908	0.989822622031	0.956318396002	0.989235746175	0.953629088051	0.984286042431	0.973367937746	0.974054144452	0.996285272617	0.988204901864	0.954416562503	0.937108943259	0.986172063119	0.996541631496
CP.1.water	0.935891061476	0.992810264602	0.995391615927	0.959631738741	0.994070828933	0.93055799714	0.996109760155	0.9927849492	0.9947802651	0.981852057988	0.968996893172	0.992054337731	0.868823286024	0.975696298737	0.956311813819	0.96833484032	0.96518109317	0.99524313271	0.998905180841	0.991304562354	0.999105254431	0.990558632552	0.995887076896	0.995764520407	0.902034484374	0.926238222545	0.99349878353	0.965808177569	0.991256825585	0.979633351047	0.973611113573	0.99174114416	0.979478075962	0.955802668977	0.996815089672	0.998370459295	0.93669327893	0.928476940544	0.932358404197	0.987796582047	0.97715480987	0.992172815927	0.942133507515	0.983673822561	0.995401021417	0.998462388998	0.999853597065	0.918262104964	0.95438606468	0.972325032911	0.945599723515	0.999244998112	0.985668200665	0.989855018371	0.996673130564	0.994174296307	0.959678036336	0.91206040528	0.949354993924	0.963090744835	0.998447972658	0.808269632496	0.991925314535	0.987024503866	0.945609589942	0.995605106067	0.977881886225	0.984218376466	0.992329362096	0.0	0.968345391124	0.990015161112	0.981247186972	0.99995740417	0.998522200737	0.993382362549	0.986055248343	0.993036969569	0.99327743085	0.975643936055	0.988557531748	0.970411285282	1.0	0.942008855877	0.995551342001	0.996213936601	0.994087142995	0.998961144753	0.983684161316	0.979834996782	0.979519158184	0.86172913079	0.973904250636	0.998485844825	0.996646852351	0.951586992834	0.994888906
CP2.1.sed	0.962583146113	0.990541517453	0.988676888084	0.971728515738	0.991586450359	0.976901135046	0.992508583371	0.990726383563	0.991936645068	0.962627454275	0.979761623039	0.989833778662	0.965887640016	0.973475489223	0.979279565448	0.992152151493	0.964918167712	0.973094726117	0.966268489992	0.988960566561	0.994793377121	0.966981554489	0.957568337292	0.99346568472	0.959749708861	0.978644770433	0.962462445537	0.958696982826	0.991976547435	0.981601713464	0.97409612195	0.994098360656	0.976332125655	0.972214499444	0.971753014865	0.977239818175	0.969058701303	0.973087342754	0.964808067693	0.984710806578	0.975595841764	0.990221676836	0.958768593076	0.989077737991	0.968250143827	0.972817260908	0.971507913422	0.966307786052	0.971434521781	0.975470850613	0.964014298494	0.967062467919	0.972802676741	0.989281418508	0.974647596602	0.988720059659	0.973074030993	0.958641005556	0.965475830292	0.974903780011	0.997567154424	0.967517733461	0.959694953288	0.986769073022	0.983430354714	0.994222816209	0.968853527657	0.991244356167	0.966799634106	0.968345391124	0.0	0.981429340952	0.984737593294	0.969640789106	0.965900199502	0.97130023458	0.99171596292	0.991199024224	0.965205303629	0.989697837407	0.991524773572	0.986197700393	0.997710894447	0.969115153756	0.992706941818	0.971723202101	0.989582906583	0.96833088975	0.98353513688	0.979960653447	0.973623541681	0.972932855052	0.987246651531	0.970506521742	0.964056633101	0.973409714933	0.99236385398
T.0.water	0.987368745554	0.980767629558	0.982683639893	0.987864505941	0.981736084268	0.985338428177	0.985284981637	0.98323412666	0.975977967237	0.970010220101	0.979510848871	0.983127485603	0.990527819861	0.98044232974	0.984784564109	0.987922563726	0.99718985017	0.966628587266	0.972091687552	0.978911663415	0.98991194153	0.972453524368	0.976085585829	0.985933657385	0.985740534159	0.988214811613	0.972243605364	0.976669499528	0.979283733698	0.987481822385	0.975623790737	0.989121221445	0.981200150301	0.976419266684	0.96492800828	0.987817095625	0.980109022952	0.991135216561	0.98685334791	0.98050415995	0.972700344926	0.979019159931	0.992229333048	0.981467928207	0.975218992584	0.976514264173	0.96687567134	0.99260791862	0.978647622914	0.980634864428	0.980639322205	0.980561632927	0.970587428676	0.977924610548	0.97609213703	0.976960516213	0.981011535471	0.990936834382	0.985667441996	0.985574690995	0.986617079487	0.990571798232	0.963725196212	0.976879804513	0.990131243555	0.982445465212	0.97131286325	0.981583156466	0.98114804336	0.990015161112	0.981429340952	0.0	0.98052605931	0.978402685496	0.972111155587	0.965473204224	0.981597734727	0.978300785486	0.96583777431	0.992498984536	0.978808430723	0.992018394175	0.979826071739	0.988110243771	0.980755376691	0.967532980415	0.982503155664	0.971076513848	0.977907094522	0.973722103	0.967468166912	0.992039920059	0.984187785376	0.970111050921	0.969220451589	0.991528813584	0.992632178036
CP.46.water	0.977695354254	0.959154624012	0.954781590688	0.976156156617	0.930249422472	0.972978368866	0.956275238258	0.972785216031	0.961530373058	0.976652382634	0.932946748123	0.953781314476	0.981690591365	0.968494322478	0.967595507049	0.979384379329	0.986706158835	0.973100242335	0.98862868819	0.969298828513	0.988223652491	0.990916284811	0.989155242799	0.974331028904	0.980697847637	0.976720247627	0.987299440677	0.973067119752	0.967309476796	0.985661941532	0.956071176065	0.985784599517	0.95373934827	0.964241379126	0.983828771695	0.99403771445	0.976496493467	0.992574710856	0.975053229907	0.964233998361	0.97480941578	0.970661198934	0.99125268497	0.990796152164	0.982791459736	0.987872549038	0.990234939795	0.988995611808	0.964350990947	0.965505199309	0.976170433003	0.989480041137	0.973741139803	0.92183119121	0.984181353749	0.96478440562	0.951310851586	0.975384348589	0.976751446672	0.96686857683	0.978749273028	0.984229454771	0.980638065715	0.96518082854	0.97731255316	0.92396087646	0.976664688596	0.954760950772	0.987383180369	0.981247186972	0.984737593294	0.98052605931	0.0	0.986555305026	0.989528128295	0.981325404586	0.958772581646	0.968199355487	0.982791543555	0.975518658705	0.956495360822	0.973537864688	0.962726464777	0.989817694525	0.94271737184	0.984545647744	0.940627501549	0.986276343811	0.936667666748	0.960186130592	0.975045699808	0.987502616299	0.985650901509	0.992519840897	0.985982636988	0.977999592834	0.980763697068
CP2.16.sed	0.990892724769	0.990783068017	0.986836451471	0.993187153889	0.988673387322	0.995177975422	0.988495000213	0.984751597609	0.986241909673	0.95551804061	0.990863080524	0.983042363003	0.997315536235	0.983481116585	0.991515194966	0.997865331635	0.996769823903	0.963523639639	0.947937753454	0.983918330969	0.993264977885	0.953412733995	0.940126122603	0.988014598255	0.99742692776	0.996896432915	0.94491813007	0.96741937216	0.987059140015	0.99364932935	0.981247070332	0.991396729636	0.98149602925	0.98731721092	0.952115462777	0.970908098081	0.985989559236	0.99731670446	0.991605606587	0.984052051289	0.981351834534	0.985187020303	0.999636563486	0.993292823843	0.945965095811	0.952000864908	0.948856753773	0.999736188703	0.985867284054	0.983186975677	0.981377835932	0.933542714269	0.969122590805	0.989133642567	0.948567388567	0.98055901431	0.988342179809	0.997414384271	0.976950706831	0.991476555755	0.988441470987	0.99919497738	0.937359972208	0.988809418257	0.995905315063	0.989092580893	0.959129180354	0.990389067654	0.95179609316	0.99995740417	0.969640789106	0.978402685496	0.986555305026	0.0	0.932454181087	0.951280397958	0.98219446186	0.987017189603	0.950993872894	0.992901657722	0.985911986252	0.994442969318	0.991579682221	0.990893322692	0.987252242243	0.947202322938	0.985845404595	0.941898849897	0.985025985263	0.973724383397	0.974051070213	0.999916695002	0.986289906986	0.944374175182	0.934943309676	0.993883925865	0.990959569863
CP2.10.sed	0.985408556585	0.989874289268	0.989595602234	0.991919776116	0.991717497143	0.99448869866	0.992000959329	0.991170032627	0.988978076958	0.960383817025	0.990982482486	0.987496149294	0.996012753528	0.986060701658	0.989133460492	0.995265069938	0.995133452796	0.96312006623	0.946088644182	0.983941483712	0.993093845725	0.958418312569	0.943713742263	0.993034223538	0.996144819791	0.994140231663	0.943650932234	0.969197852364	0.991963335549	0.99412470024	0.983280934582	0.994632934015	0.988781888442	0.988139112177	0.953392459079	0.965147774301	0.988456304869	0.995997364041	0.990646213623	0.988193116635	0.980342178089	0.9916426272	0.994772774244	0.990293807642	0.947207823128	0.951290568161	0.94590954615	0.998006666106	0.987288647178	0.986373441883	0.98031860563	0.93404311598	0.967873613597	0.989182365968	0.944906890637	0.987860375879	0.987721518625	0.995226151569	0.979254585021	0.990712137159	0.99364344208	0.997679251599	0.928771834542	0.984131638315	0.994655957223	0.989411189342	0.960809911091	0.994328810406	0.940808253211	0.998522200737	0.965900199502	0.972111155587	0.989528128295	0.932454181087	0.0	0.947438027478	0.989620952381	0.991271121001	0.943377322267	0.991548890064	0.989194657142	0.994581874966	0.996485350591	0.990428333152	0.987836286778	0.955237511863	0.99073984396	0.943032876099	0.987778796211	0.979669732137	0.970578772454	0.999612061244	0.989463958558	0.941298652551	0.944277988287	0.992479388603	0.994283238287
CP2.31.sed	0.986015967742	0.975402779072	0.974934133617	0.986287175871	0.982602367872	0.98886912597	0.982069914315	0.976675870055	0.980240826095	0.950542230931	0.985232527022	0.969502511711	0.995860093753	0.974688802572	0.984880424737	0.992289225607	0.993804547327	0.943763796017	0.939194774782	0.962859805721	0.992437807313	0.947940958141	0.947544976716	0.98918976799	0.991660698488	0.993070335646	0.953318868531	0.963372640369	0.97907958134	0.988145896657	0.965601531232	0.989812388326	0.971703595759	0.979083726669	0.934505442079	0.972791348192	0.985161666639	0.997402297748	0.988108318634	0.969773303526	0.973894536921	0.97697910313	0.994300431609	0.985513175645	0.951916984495	0.953930482245	0.93166591528	0.999452079534	0.977072630008	0.976667532083	0.977353298934	0.942500040909	0.964316507208	0.980790530956	0.944256860556	0.977368927369	0.978740011076	0.992822771376	0.976970759215	0.984984040819	0.983695400499	0.992552250229	0.937096011789	0.979812686027	0.989118878802	0.983194883328	0.95031075945	0.985411346963	0.950867903461	0.993382362549	0.97130023458	0.965473204224	0.981325404586	0.951280397958	0.947438027478	0.0	0.976124870465	0.981252104117	0.934594111076	0.989473174281	0.979564547142	0.988257623352	0.982923696106	0.991128002315	0.974912614098	0.933024893445	0.980327378088	0.939334127821	0.973826676361	0.963907591014	0.969660885456	0.999166686571	0.982913808372	0.952239939187	0.947395059116	0.989271455889	0.987249050453
CP2.20.water	0.991834840124	0.964354986827	0.957181183545	0.984562679554	0.951278495437	0.987633266449	0.963958825786	0.929809696853	0.956623596415	0.965114647321	0.960197742163	0.947642599432	0.987843318942	0.977247683527	0.963196938452	0.985431225221	0.995744631186	0.962174016656	0.981835863242	0.940499185349	0.988045695129	0.988540879609	0.99005375512	0.939291143501	0.989944912392	0.985312135672	0.989198808942	0.974146895112	0.959810389356	0.989274001984	0.972613152206	0.953574459175	0.964420057659	0.973794968782	0.980860083581	0.991926022695	0.972036105877	0.997469979296	0.97548117544	0.9672766883	0.974094172756	0.949343489769	0.995609778577	0.990729798674	0.987117167476	0.979764613722	0.987058595252	0.995190805165	0.974339493506	0.981215404993	0.974609452017	0.98341347674	0.972925977021	0.960033718704	0.983809990219	0.957297707672	0.968275094056	0.990768011652	0.973774465178	0.979791639284	0.953967004463	0.988036204342	0.979490567026	0.958745287725	0.984429066697	0.953292039391	0.978741665204	0.961399541023	0.985522020896	0.986055248343	0.99171596292	0.981597734727	0.958772581646	0.98219446186	0.989620952381	0.976124870465	0.0	0.953460306396	0.978071766721	0.964299250175	0.960916833874	0.980860149535	0.946813157532	0.997622147738	0.956500800125	0.977878362163	0.963150174737	0.988255081592	0.955072232275	0.96948806837	0.972148192497	0.996155610688	0.992013326273	0.986006992652	0.986179862016	0.984404130916	0.976272391784
CP.21.water	0.99225766364	0.957779149395	0.97199221974	0.985549065787	0.945826704485	0.98576511637	0.973061472108	0.949521319331	0.96478972402	0.974779983018	0.97262951842	0.952006962935	0.988703626487	0.98572605735	0.974524191447	0.987605141316	0.9950411224	0.98067610419	0.985219959127	0.960694368971	0.991655755215	0.991424524239	0.987885610399	0.957900160157	0.993083748305	0.985572589715	0.987445331931	0.978341423008	0.949775077229	0.991894216894	0.967490216149	0.967911272135	0.978611718841	0.980997060056	0.991965178486	0.993915831589	0.971477492956	0.998535167975	0.985616848772	0.980681544886	0.969527096064	0.967650375253	0.995411013567	0.991941771896	0.986210398008	0.987642634504	0.991516292286	0.998036506807	0.979416244088	0.974301339912	0.9760674427	0.989853422863	0.966030882131	0.957953566874	0.982518387796	0.941058640133	0.970550652214	0.98854004256	0.982676721141	0.989273831512	0.958009683063	0.993457711652	0.979692457217	0.946691878468	0.983869131007	0.953059045943	0.980097454233	0.979025601516	0.987436152848	0.993036969569	0.991199024224	0.978300785486	0.968199355487	0.987017189603	0.991271121001	0.981252104117	0.953460306396	0.0	0.981551568347	0.967509506867	0.908573217025	0.981909039349	0.965881722775	0.997287864233	0.967242160686	0.985880657016	0.972069004538	0.983313443721	0.971787619106	0.97693603114	0.970878358116	0.997667400161	0.987531060621	0.989107517221	0.984684906688	0.983766255514	0.974912410751
CP2.3.sed	0.982712505305	0.989498098724	0.983508059401	0.98861413758	0.986903128465	0.988302623326	0.986373478923	0.985404291276	0.982953887954	0.936330065499	0.982777975634	0.983686352994	0.994745277362	0.983862504142	0.982153858637	0.991651524254	0.996096096096	0.952644915717	0.932089080379	0.977641617101	0.993397444018	0.953134344077	0.94445160767	0.988382151022	0.99510750508	0.990740549983	0.942020953323	0.955497772143	0.980804294705	0.992429149438	0.976946211064	0.989725178997	0.9865896654	0.988455058968	0.940803252475	0.966508971273	0.976383206047	0.99584696879	0.985853382984	0.988120845253	0.966999668575	0.988328516703	0.996775304292	0.990543417823	0.960007283657	0.959692785475	0.935883231277	0.996430514784	0.985732131873	0.980624596066	0.97310395142	0.946003113968	0.944431789545	0.982554996098	0.949800251734	0.981496173425	0.983337836584	0.992648600678	0.976489366212	0.990234495667	0.985002513228	0.99485117548	0.940214667007	0.976824976962	0.987017200261	0.980550589332	0.949792452851	0.98746156518	0.944358570376	0.99327743085	0.965205303629	0.96583777431	0.982791543555	0.950993872894	0.943377322267	0.934594111076	0.978071766721	0.981551568347	0.0	0.983434142154	0.980354248037	0.987534424713	0.991030191634	0.990757130074	0.981864006864	0.925042573089	0.985554692202	0.933224147352	0.982254331137	0.974269161467	0.968185204181	0.998325401864	0.983505369697	0.953726873239	0.946362584017	0.988307485097	0.988825859014
CP2.5.water	0.98190375257	0.982921121554	0.989011194468	0.974387607227	0.978934158974	0.961001892349	0.983121932549	0.984030409483	0.984439604304	0.962483626012	0.978717472779	0.98797037381	0.95739267258	0.98790456604	0.921873361837	0.952209007594	0.990488676576	0.989856772414	0.991973777431	0.984557413024	0.986561976428	0.992496653748	0.987994453435	0.956767135067	0.973159185244	0.960910752208	0.991734015113	0.942287907034	0.985690113079	0.98862475765	0.974425930611	0.975213371564	0.974674235841	0.976135243491	0.990832757432	0.996868604175	0.940725952334	0.987007544226	0.955970885962	0.982218170224	0.957030710275	0.986328533975	0.991779596504	0.989644668143	0.992147907763	0.99389724021	0.996782519068	0.985277834699	0.980328335499	0.97860957611	0.962970324963	0.991079985647	0.972553588548	0.97160830782	0.990808815513	0.982786250614	0.976988170262	0.971968716335	0.962630171271	0.977196922251	0.944222666464	0.975653350091	0.978300137163	0.966267553973	0.942913916822	0.977030135124	0.956354340031	0.976563145912	0.991234299908	0.975643936055	0.989697837407	0.992498984536	0.975518658705	0.992901657722	0.991548890064	0.989473174281	0.964299250175	0.967509506867	0.983434142154	0.0	0.968441558651	0.946643969351	0.974894872237	0.993956605687	0.988010538635	0.988783269882	0.982875809054	0.991150186118	0.976057489074	0.981092282826	0.971836703553	0.986416820337	0.975226547492	0.994010993923	0.990511833151	0.964051341314	0.957503947444
CP.19.water	0.985230160736	0.969591095553	0.975065561816	0.976815126357	0.945900985639	0.984076401009	0.972069467729	0.965477813326	0.966013403924	0.975694315785	0.978096786833	0.958310144481	0.987522908087	0.986476611827	0.958963686052	0.981760404053	0.995033749029	0.968689461862	0.991651938259	0.967955149512	0.985049479749	0.987860118697	0.988340728876	0.949936086884	0.988274756982	0.978708142794	0.984811615752	0.973266210608	0.955105358162	0.990109843031	0.970261824843	0.967548419212	0.977326124702	0.977918770407	0.983321991837	0.997007486059	0.964363296279	0.994637151985	0.980725474526	0.976017686037	0.96310568676	0.977990795259	0.994736987242	0.989624541558	0.983270261525	0.986511838518	0.989751094105	0.998378116301	0.981813524178	0.97098172884	0.975641379521	0.987387351569	0.965417502291	0.962777281429	0.983331643966	0.946211377399	0.968489524381	0.986352859852	0.981467110769	0.981767252355	0.951075823163	0.988463205438	0.978817674043	0.925376331427	0.976802031424	0.948734910486	0.978626197559	0.976468982084	0.987976978156	0.988557531748	0.991524773572	0.978808430723	0.956495360822	0.985911986252	0.989194657142	0.979564547142	0.960916833874	0.908573217025	0.980354248037	0.968441558651	0.0	0.980660960027	0.960220999674	0.994377967913	0.971889705345	0.981568446503	0.971631257877	0.984604400912	0.970032181271	0.976890590004	0.962917293997	0.99629920036	0.984196953655	0.987308949983	0.983246555382	0.981397494258	0.976210252276
CP.10.water	0.951490134493	0.989658547963	0.989993756714	0.940503473699	0.985515318564	0.913864450285	0.98663890825	0.987589343182	0.989816014372	0.977596474842	0.982134165095	0.989468842313	0.91395875556	0.982915072583	0.957427014429	0.885153005187	0.983446607201	0.990897803421	0.998390566073	0.986149478601	0.984972658924	0.992360528497	0.994755837205	0.98685492567	0.947104253136	0.887037191324	0.984163828505	0.968889625215	0.988178805741	0.985995534567	0.973185967926	0.985121978581	0.975728039505	0.965650407694	0.993321829315	0.997954333248	0.958948510297	0.976927448075	0.961623895103	0.981567585693	0.954044389059	0.986482424846	0.982996120257	0.99078309717	0.987335658271	0.997222563639	0.997005191539	0.985122699989	0.97445827386	0.979626909531	0.964572749754	0.998035345713	0.96975077476	0.983095967224	0.987448261364	0.981980524631	0.979295033849	0.926750229993	0.972661712524	0.972578938785	0.980923171571	0.961466999302	0.989291428558	0.959249000753	0.876119997634	0.986547198064	0.98153996488	0.987023809077	0.989563103735	0.970411285282	0.986197700393	0.992018394175	0.973537864688	0.994442969318	0.994581874966	0.988257623352	0.980860149535	0.981909039349	0.987534424713	0.946643969351	0.980660960027	0.0	0.994901992576	0.983868062663	0.984990499626	0.994220759907	0.987483451694	0.995375930757	0.976759083397	0.97646473832	0.971984376596	0.977496718156	0.965606999827	0.998410668615	0.987279798717	0.915830065148	0.980999486761
CP.53.water	0.99394088618	0.970665304277	0.978730697594	0.99111545238	0.939415237408	0.997061733924	0.98314812422	0.967583256658	0.963729640153	0.988426316136	0.97008125114	0.971681033446	0.998350431788	0.991971651037	0.984242498781	0.99108066266	0.998663994656	0.980344030606	0.993455943758	0.973895275299	0.983922173321	0.994611577057	0.993678604802	0.962792282777	0.997203847275	0.995138814548	0.992392827482	0.982175562446	0.972128142076	0.996200835122	0.975876217613	0.975585698196	0.986079187777	0.985319591491	0.985748309581	0.994599766476	0.980743175066	0.996695906433	0.990047494879	0.943402764558	0.985145782442	0.97609969795	1.0	0.992944813697	0.991793117064	0.991022833778	0.991656421002	1.0	0.98791322314	0.979431290774	0.984408818875	0.988891132778	0.979254903619	0.961891944388	0.991418992992	0.966388141651	0.972261684485	0.998863411056	0.989902690996	0.989704506947	0.970480431023	0.999928632601	0.986112413671	0.97069889923	0.995810502449	0.951924050802	0.989539671417	0.976766130973	0.994221723202	1.0	0.997710894447	0.979826071739	0.962726464777	0.991579682221	0.996485350591	0.982923696106	0.946813157532	0.965881722775	0.991030191634	0.974894872237	0.960220999674	0.994901992576	0.0	0.997558465873	0.969317521254	0.988642415889	0.972276442349	0.990867283332	0.97014270408	0.977650272802	0.9829501192	1.0	0.988789605609	0.990066654591	0.993658659951	0.989440493953	0.974183770254
CP.0.sed	0.95997965178	0.994525561395	0.995067218414	0.969405377285	0.991211572384	0.965046907103	0.994873626617	0.996195838696	0.994572979149	0.985018981255	0.987654831482	0.997555555556	0.959786902477	0.978624755814	0.989132876975	0.989807899868	0.963593182622	0.996327831061	0.99212264616	0.993542260209	0.997422511652	0.986928022866	0.98773575634	0.99730119343	0.953378875272	0.978303451563	0.985641337592	0.988524724633	0.994456963365	0.986612267988	0.981456341952	0.999071925754	0.978841762402	0.967277104154	0.99160086145	0.994974953083	0.977151995388	0.904363491874	0.977581089589	0.987400482515	0.991862818648	0.990696336042	0.949946605352	0.995222095213	0.98679214383	0.990415071276	0.993733378217	0.960034486793	0.965568636347	0.969304866365	0.984815699185	0.990029721999	0.988979257179	0.993912337246	0.992208401314	0.996859142607	0.969437511393	0.94630549979	0.977672474761	0.975275193782	0.99620649652	0.943313144623	0.981915054244	0.994010855196	0.989250562271	0.99539364864	0.988340401152	0.988545941479	0.987373837908	0.942008855877	0.969115153756	0.988110243771	0.989817694525	0.990893322692	0.990428333152	0.991128002315	0.997622147738	0.997287864233	0.990757130074	0.993956605687	0.994377967913	0.983868062663	0.997558465873	0.0	0.99285671671	0.992530020704	0.992812044888	0.990842774482	0.992334487979	0.987441746133	0.982366625413	0.933351741972	0.991602268503	0.990230984512	0.990545654196	0.975504650909	0.993037560687
CP2.36.water	0.988632021758	0.96867796645	0.926746466539	0.987325661438	0.945463216117	0.987125452064	0.935732143516	0.955851657124	0.965886499992	0.981815754452	0.967798289429	0.960498784891	0.994292051937	0.972785708812	0.981121629336	0.987887981842	0.995269154877	0.968751527245	0.987407328757	0.949333740086	0.988512791069	0.986636894308	0.990096505289	0.975073140112	0.990919037634	0.988387552342	0.985999496581	0.983458639889	0.967161804966	0.993361670549	0.967313526798	0.982746268129	0.959707157505	0.974229510015	0.987834373108	0.990456714383	0.983214564072	0.992202394633	0.987632334113	0.975098700346	0.978322011116	0.949137716595	0.99241693405	0.992166966644	0.98285184773	0.98483280508	0.987949775412	0.9957735816	0.975388062076	0.961522149396	0.981468517899	0.991938959847	0.976882179484	0.944802577052	0.98389445923	0.967467667855	0.962799136276	0.986041719953	0.986679169775	0.977415426399	0.974513599517	0.993694279487	0.978990091436	0.970386859622	0.986897731974	0.944667757368	0.984177534329	0.94717748037	0.989822622031	0.995551342001	0.992706941818	0.980755376691	0.94271737184	0.987252242243	0.987836286778	0.974912614098	0.956500800125	0.967242160686	0.981864006864	0.988010538635	0.971889705345	0.984990499626	0.969317521254	0.99285671671	0.0	0.982134868392	0.928522281947	0.985474925134	0.931924526285	0.961619035348	0.977743011079	0.99637790239	0.993369892544	0.98866304368	0.98438950741	0.983880888361	0.983370512549
CP2.20.sed	0.987103700897	0.978462424496	0.977276786152	0.991488265959	0.981730775135	0.992910817909	0.981968888247	0.984440808535	0.97976751032	0.951339951432	0.983456205427	0.976723354455	0.99824935164	0.981567022304	0.986030099258	0.996416382099	0.996133248265	0.935597663874	0.918431426194	0.974945143464	0.993426943427	0.956103664736	0.953072530191	0.993265394328	0.993879531637	0.992788641923	0.955665662562	0.960678949444	0.981717911456	0.989893642736	0.97347984219	0.99236833098	0.98315563049	0.985754625976	0.926390841406	0.971305681672	0.985314481792	0.997442017743	0.98469817553	0.980113265812	0.971334975606	0.982818010372	0.995803921569	0.988448070973	0.964521833042	0.970731285894	0.92781296645	0.999176954733	0.988703353664	0.979199443921	0.974244787608	0.956844233864	0.957789544889	0.983645682078	0.952647137632	0.978976532473	0.988772500072	0.996860661891	0.979754496615	0.993499866071	0.988562407372	0.997075719022	0.9506407581	0.980886685502	0.991302855018	0.98460777733	0.948071424108	0.987596841492	0.956318396002	0.996213936601	0.971723202101	0.967532980415	0.984545647744	0.947202322938	0.955237511863	0.933024893445	0.977878362163	0.985880657016	0.925042573089	0.988783269882	0.981568446503	0.994220759907	0.988642415889	0.992530020704	0.982134868392	0.0	0.983695317133	0.945001899543	0.980309113283	0.967260964084	0.972778580067	0.999350649351	0.986415562255	0.959672687372	0.956057387328	0.991184339971	0.990775954753
